city,name,review_count,rating,category,attributes,longitude,latitude
New York City,Brookfield Place,17145,4.6,Shopping mall,"Towering waterfront office complex offering shopping, dining & ice-skating, plus special events.",-74.015313,40.7126875
New York City,The Channel Gardens,218,4.6,Tourist attraction,"Themed, seasonal landscaped gardens around a water feature at the foot of a landmark skyscraper.",-73.978063,40.7585625
New York City,Whitney Museum of American Art,10430,4.5,Modern art museum,"Museum exclusively featuring 20th-century & contemporary art by American artists, most still living.",-74.008812,40.7395625
New York City,Pulitzer Fountain,254,4.5,Historical landmark,,-73.973563,40.7640625
New York City,Central Park Zoo,20175,4.4,Zoo,"Set within Central Park, this small zoo features penguins, sea lions, monkeys & a petting zoo.",-73.971813,40.7678125
New York City,The Museum of Modern Art,40206,4.6,Modern art museum,"Works from van Gogh to Warhol & beyond plus a sculpture garden, 2 cafes & The Modern restaurant.",-73.977563,40.7614375
New York City,Prospect Park,23033,4.7,Park,"Sprawling city park featuring basketball & handball courts, a playground & a historic home.",-73.968938,40.6601875
New York City,Cherry Hill,264,4.5,Scenic spot,Round stone water fountain originally designed in the Victorian era as a horse watering trough.,-73.972687,40.7746875
New York City,Belvedere Castle,4833,4.4,Castle,Gothic & Romanesque castle from 1869 set on Vista Rock (the park's highest point) with park views.,-73.969063,40.7794375
New York City,Radio City Music Hall,19491,4.7,Performing arts theater,"Circa-1932 art deco theater hosting the Christmas Spectacular with the Rockettes, concerts & more.",-73.979938,40.7599375
New York City,South Street Seaport Museum,136,4.1,Maritime museum,"Institution housing paintings, ship models, scrimshaw & more with vintage ships docked outside.",-74.003688,40.7064375
New York City,Chrysler Building,4753,4.6,Tourist attraction,Shimmering art deco skyscraper from 1930 whose spire once made it the world's tallest building.,-73.975563,40.7515625
New York City,Grand Central Terminal,5938,4.7,Train station,"Iconic train station known for its grand facade & main concourse, also offering shops & dining.",-73.977188,40.7526875
New York City,Fotografiska Museum,865,4.5,Museum,Photo exhibitions held in a landmark Renaissance Revival-style gallery with a cocktail bar & dining.,-73.986688,40.7391875
New York City,Yankee Stadium,43937,4.6,Stadium,"Home of baseball's New York Yankees, this 2009 ballpark replaced the storied House That Ruth Built.",-73.926188,40.8296875
New York City,The Ride NYC,2390,4.2,Tourist attraction,75-minute interactive tour & show of Midtown Manhattan & Times Square in a custom-built theater bus.,-73.989313,40.7571875
New York City,Strawberry Fields,8121,4.6,Tourist attraction,"Quiet, shady patch of Central Park with black-&-white tile mosaic honoring Beatle John Lennon.",-73.974813,40.7758125
New York City,Federal Hall,2143,4.5,Museum,Museum in 1842 Customs House on site where Washington was sworn in & the Bill of Rights was written.,-74.010188,40.7074375
New York City,National Museum of the American Indian,4182,4.5,Museum,"Native American art & artifacts, some going back 12,000 years, displayed in a former customs house.",-74.013688,40.7039375
New York City,General Grant National Memorial,1052,4.5,National park,Elaborate granite & marble tomb (North America’s largest) for President Ulysses S. Grant & his wife.,-73.963063,40.8134375
New York City,Brooklyn Museum,8875,4.7,Art museum,Beaux Arts landmark famed for ancient & modern art collections & world-class temporary exhibitions.,-73.96375,40.67125
New York City,New York Transit Museum,4115,4.6,Museum,"Housed in a 1936 subway station, this museum features interactive exhibits like vintage trains.",-73.990063,40.6905625
New York City,Madison Square Garden,28678,4.7,Arena,"Billed as the ""world's most famous arena"", this icon hosts pro sports, concerts & other big events.",-73.993438,40.7505625
New York City,Williamsburg Bridge,1315,4.5,Bridge,"Historic suspension bridge connecting Manhattan & Brooklyn for cars, a subway, bikers & pedestrians.",-73.971938,40.7135625
New York City,Color Factory New York,2847,4.5,Modern art museum,"Art exhibit centered on colors, featuring playful participatory installations in separate rooms.",-74.005312,40.7258125
New York City,Manhattan Bridge,5193,4.6,Bridge,"Opened in 1909, this suspension bridge between Brooklyn & Manhattan is known for its ornate portal.",-73.990813,40.7074375
New York City,MoMA PS1,2512,4.4,Modern art museum,"Museum of Modern Art-run venue for experimental & contemporary art & events, set in an old school.",-73.947313,40.7454375
New York City,Hallett Nature Sanctuary,195,4.7,Nature preserve,"Wooded area within the city's storied Central Park, offering trails, a pond & local bird species.",-73.975063,40.7666875
New York City,Children's Museum Of Manhattan,2202,4.2,Children's museum,"Kids' museum featuring a range of hands-on, educational & entertaining exhibits & activities.",-73.977313,40.7859375
New York City,The Seaport,2166,4.5,Historical landmark,"Strolling & shopping in a cluster of restored wharfside buildings, many from the early 1800s.",-74.003312,40.7064375
New York City,Carnegie Hall,6737,4.7,Concert hall,"Longtime music hall with exceptional acoustics, architecture & a storied performance history.",-73.979938,40.7651875
New York City,The Met Cloisters,5993,4.8,Art museum,"Branch of the Metropolitan, showcasing medieval art in a French monastery overlooking the Hudson.",-73.931688,40.8648125
New York City,Circle Line Sightseeing Cruises,10457,4.5,Tourist attraction,"Up-close perspective of Manhattan skyline, Statue of Liberty and Brooklyn Bridge with sea breezes.",-74.001063,40.7625625
New York City,Conservatory Water,220,4.6,Tourist attraction,"Man-made pond for sailing (& renting) model boats, with fairy-tale statues & summer readings nearby.",-73.967063,40.7741875
New York City,Liberty Island,2550,4.6,Monument,Historic island featuring skyline views & park-like grounds surrounding the iconic monument.,-74.045313,40.6896875
New York City,Apollo Theater,6235,4.6,Performing arts theater,Showbiz legends & amateurs alike take the stage at this longtime music hall.,-73.950063,40.8100625
New York City,Teardrop Park,341,4.6,Park,"Sustainability-minded public park with natural stone accents, a water play area & plenty of shade.",-74.015563,40.7170625
New York City,African Burial Ground National Monument,557,4.7,National reserve,"National Historic Landmark & monument to the 15,000 Africans buried here from the 1690s to 1794.",-74.004313,40.7145625
New York City,SeaGlass Carousel,863,4.5,Amusement park ride,"Unique carousel featuring large, iridescent fiberglass fish & undersea-inspired light effects.",-74.015063,40.7021875
New York City,Chelsea Market,40629,4.5,Market,"Indoor marketplace renowned for its wide range of grocers (fish, produce, etc.), shops & eateries.",-74.006188,40.7424375
New York City,Brooklyn Botanic Garden,10708,4.6,Botanical garden,"A kid-friendly annual Cherry Blossom Festival, a Japanese garden & more, spread across 52 acres.",-73.964938,40.6720625
New York City,Museum of the Moving Image,3520,4.6,Museum,"The history of film, television & digital media told via interactive displays, plus screenings.",-73.923938,40.7563125
New York City,Neue Galerie New York,2056,4.5,Art museum,Refined museum dedicated to German & Austrian art & design with a focus on the early 20th century.,-73.960313,40.7813125
New York City,Balto Statue,1847,4.7,Tourist attraction,Sculpture of lead sled dog that raced to deliver medicine saving Alaska's children from diphtheria.,-73.971063,40.7699375
New York City,Shakespeare Garden,375,4.7,Garden,Four-acre garden resembling an English countryside with flowers & plants from Shakespeare's works.,-73.969938,40.7798125
New York City,Titanic Memorial Park,456,4.2,Park,,-74.003688,40.7074375
New York City,New York Carl,18,5.0,Tourist attraction,,-73.984188,40.7399375
New York City,New Museum,2247,4.1,Art museum,Contemporary art museum housed in a sleek white building with a gift shop & cafe in the lobby.,-73.992938,40.7223125
New York City,Museum of Chinese in America,763,4.4,History museum,Small museum focused on the Chinese experience in America through exhibits & public programs.,-73.999063,40.7194375
New York City,Jane's Carousel,2419,4.7,Amusement park ride,Restored 1922 carousel set in Brooklyn Bridge Park with the bridge & Manhattan skyline in view.,-73.992438,40.7044375
New York City,Hudson River Park Trust,5856,4.7,Park,550-acre greenspace on the shores of the Hudson with multiple activities & a 5-mile bike path.,-74.011063,40.7330625
New York City,The Obelisk,348,4.7,Tourist attraction,"Erected in the park in 1881, this landmark, granite obelisk is inscribed with Egyptian hieroglyphs.",-73.965438,40.7796875
New York City,Statue City Cruises Battery Park/ Liberty Island,2969,4.3,Tourist attraction,Tour operator offering New York Harbor ferry trips to Ellis Island & its museum & Statue of Liberty.,-74.016563,40.7034375
New York City,National Museum of Mathematics,2439,4.2,National museum,Math museum emphasizing exhibits on patterns & structures aimed at fourth through eighth grade kids.,-73.987438,40.7431875
New York City,Rockefeller Park,2867,4.7,Park,"Bustling park beside the Hudson River with lawns, gardens, public artwork & a playground.",-74.016813,40.7164375
New York City,AKC Museum of the Dog,335,4.4,Museum,"Collections of dog-themed paintings, ceramics & bronzes, plus interactive exhibits & a library.",-73.977813,40.7506875
New York City,Hope Sculpture,1197,4.5,Sculpture,,-73.982063,40.7629375
New York City,The Skyscraper Museum,438,4.0,Museum,Sleek gallery hosts exhibits & programs exploring history of tall buildings in New York & beyond.,-74.017812,40.7056875
New York City,MUSEUM OF ICE CREAM,3106,4.2,Tourist attraction,"Pink, interactive ice cream-themed museum with a sprinkles pool, subway, 3-floor slide & café.",-73.997938,40.7238125
New York City,Columbus Park,2767,4.3,Park,"Historic neighborhood spot, among the city's oldest, with playground, basketball courts & washrooms.",-74.000063,40.7155625
New York City,Carl Schurz Park,2819,4.7,Park,"Popular, venerated park offering river vistas, multiple dog runs, playgrounds & other features.",-73.943688,40.7751875
Paris,Clock Tower,195,4.5,Monument,,2.34625,48.85625
Paris,Eiffel Tower,307966,4.6,Historical landmark,"Gustave Eiffel's iconic, wrought-iron 1889 tower, with steps and elevators to observation decks.",2.2944375,48.8583125
Paris,Arc de Triomphe,183093,4.7,Monument,"Iconic triumphal arch built to commemorate Napoleon's victories, with an observation deck.",2.2950625,48.8738125
Paris,Louvre Museum,249713,4.7,Art museum,"Former historic palace housing huge art collection, from Roman sculptures to da Vinci's ""Mona Lisa.""",2.3376875,48.8605625
Paris,Panthon,41188,4.6,Monument,"18th-century mausoleum with colonnaded facade, housing remains of notable French citizens.",2.3464375,48.8461875
Paris,Conciergerie,6574,4.3,Museum,"Gothic, riverside fortress & French Revolution prison, housing Marie Antoinette's former cell.",2.3454375,48.8560625
Paris,Place des Vosges,22696,4.6,Park,"Oldest planned square in Paris, lined with trees and red brick houses, built by Henri IV in 1612.",2.3655625,48.8555625
Paris,Tuileries Garden,89342,4.6,Garden,"Expansive, 17th-century formal garden dotted with statues, including 18 bronzes by Maillol.",2.3274375,48.8634375
Paris,Louvre Pyramid,59884,4.7,Cultural landmark,"Glass pyramid created by I. M. Pei, forming the entranceway into a lower-ground exhibition area.",2.3358125,48.8610625
Paris,Jardin d'Acclimatation,14527,4.3,Amusement park,"Long-running amusement park with rides, play areas, horseback riding, workshops & events.",2.2698125,48.8778125
Paris,Sainte-Chapelle,31081,4.7,Chapel,"Ornate, 13th-century, Gothic chapel with relics & notable stained-glass windows of biblical scenes.",2.3449375,48.8553125
Paris,Luxembourg Gardens,91822,4.7,Garden,"17th-century park with formally laid-out gardens, trees planted in patterns & statues on pedestals. · Dine-in",2.3371875,48.8461875
Paris,Pre Lachaise Cemetery,2925,4.6,Cemetery,"Vast tree-lined burial site with famous names including Oscar Wilde, Jim Morrison & Maria Callas.",2.3934375,48.8614375
Paris,Coule Verte Ren-Dumont,4594,4.5,Park,"Idyllic, leafy footpath running along a disused railway line from Bastille to the Bois de Vincennes.",2.3714375,48.8494375
Paris,Palais de Tokyo,8923,4.4,Art center,"1930s venue offering rotating exhibits of renowned & emerging artists, from art to performance.",2.2966875,48.8645625
Paris,Catacombs of Paris,7338,4.0,Historical place,Illuminated labyrinth in former limestone mine with millions of ghoulishly arranged skeletons.,2.3324375,48.8338125
Paris,Domaine National du Palais-Royal,16862,4.6,Cultural landmark,Palace & gardens with 17th-century arcades of shops & Daniel Buren's striped columns in courtyard.,2.3371875,48.8638125
Paris,Muse d'Orsay,67570,4.7,Art museum,"Major 19th- & 20th-century European art collections housed in a monumental, former railway station.",2.3265625,48.8599375
Paris,Place de la Concorde,52271,4.5,Plaza,"Major public square, scene of executions, decorated with fountains, statues & an Egyptian obelisk.",2.3211875,48.8656875
Paris,Parc des Buttes-Chaumont,23129,4.6,Park,"19th-century park in former quarry, with tall trees, lake, waterfalls and old, iron railway bridge.",2.3828125,48.8809375
Paris,Palais Garnier,32137,4.7,Opera house,Italian-style opera house with ceiling painted by Chagall & library museum in 19th-century building.,2.3315625,48.8719375
Paris,Petit Palais,11582,4.6,Art museum,"Richly decorated 1900 building, housing eclectic fine arts dating from Renaissance to 20th century.",2.3145625,48.8660625
Paris,Place du Tertre,12065,4.4,Plaza,"Small, cafe-lined cobbled square & a hangout for buskers & artists painting visitors' portraits.",2.3408125,48.8865625
Paris,La Villette,55303,4.4,Park,"Wide lawns with sculptures and fountains in urban park with a museum, a cinema and a music complex.",2.3903125,48.8938125
Paris,Wall of Love,11203,4.3,Tourist attraction,"Wall within a park, bearing the words 'I love you' in multiple languages & a popular meeting place.",2.3385625,48.8848125
Paris,Champ de Mars,166646,4.6,Park,"Landscaped park with paths & trees, bird life, extensive lawns & a children's play area.",2.2986875,48.8556875
Paris,Rodin Museum,13283,4.6,Sculpture museum,"18th-century mansion & sculpture garden displaying Rodin's influential works, such as The Thinker.",2.3158125,48.8553125
Paris,Grvin Museum,20596,4.4,Museum,Family-friendly wax museum with lifelike models of French historic and contemporary figures.,2.3421875,48.8718125
Paris,Muse National Picasso-Paris,9528,4.4,Museum,"17th-century building holding 5,000 artworks by Pablo Picasso, his own art collection & archive.",2.3623125,48.8599375
Paris,Montparnasse Tower,6031,4.5,Landmark,Modern 210m tower with panoramic views from roof terrace and 56th-floor observation deck.,2.3219375,48.8421875
Paris,Place de la Bastille,19838,4.2,Plaza,"The July Column rises above this iconic square's bars & cafes, former site of the Bastille prison.",2.3691875,48.8531875
Paris,Moulin Rouge,8697,4.3,Dinner theater,"Famed 19th-century cabaret featuring Belle Epoque decor, dinner & dancers in elaborate costumes.",2.3323125,48.8840625
Paris,Square de lle-de-France,288,4.5,City park,,2.3523125,48.8519375
Paris,Palais-Royal Garden,5297,4.7,Garden,"Landscaped grounds of a 17th century palace with a large fountain, tree-lined walkways & flowerbeds.",2.3378125,48.8649375
Paris,Pont Neuf,17145,4.6,Bridge,"Arched stone bridge, opened in 1607, with 2 spans & a bronze, equine statue of King Henri IV.",2.3413125,48.8570625
Paris,Muse du quai Branly - Jacques Chirac,13224,4.6,Museum,"Engaging, indigenous art and global tribal exhibits in contemporary museum created by Jean Nouvel.",2.2979375,48.8609375
Paris,Carousel of the Eiffel Tower,1116,4.3,Amusement park ride,"Classically designed carousel with wood-carved ride-on horses, plus the Eiffel Tower as a backdrop.",2.2926875,48.8589375
Paris,Palais de Chaillot,5088,4.6,Historical landmark,"Architectural, naval & ethnographic museums, above fountains & gardens with Eiffel Tower views.",2.2880625,48.8623125
Paris,Luxembourg Palace,3404,4.7,Government office,"Former royal residence, now repurposed & used as the meeting place for the French senate.",2.3373125,48.8483125
Paris,Trocadro Gardens,113754,4.6,Park,"Public park, created in 1937, with sculptures & a central fountain featuring 20 water jets.",2.2893125,48.8615625
Paris,Parc Montsouris,14205,4.6,City park,"Park created under Napoléon III & inspired by parks in London, popular with local students.",2.3381875,48.8230625
Paris,Saint-Jacques Tower,3331,4.5,Historical place,The only remaining part of a 16th-century church that was destroyed during the French Revolution.,2.3489375,48.8580625
Paris,Les Invalides,29349,4.6,Historical landmark,"Series of army museums including a church & the tombs of many famed officers, including Napoleon.",2.3126875,48.8565625
Paris,The Pavillons of Bercy - Museum of Fairground Arts,4351,4.7,Art museum,"Prebooked guided tours of a collection of objects from fairgrounds, theaters & music halls. · Dine-in",2.3889375,48.8328125
Paris,Cathdrale Notre-Dame de Paris,44993,4.7,Cathedral,,2.3499375,48.8529375
Paris,City of Science and Industry,4036,3.9,Science museum,"Multimedia, interactive displays in vast science & technology center, with silver-domed IMAX cinema.",2.3879375,48.8955625
Paris,Esplanade des Invalides,4953,4.5,Park,This large lawn often used for picnicking & sunbathing has views of prominent buildings & the Seine.,2.3125625,48.8591875
Paris,Parc Monceau,16819,4.5,Park,"Public park with trees, tarmac trails & statues plus 18th-century colonnade & pyramid follies.",2.3089375,48.8796875
Paris,FlyView Paris,2830,4.2,Tourist attraction,This virtual reality attraction simulates a flight above the Eiffel Tower & other Paris monuments.,2.3333125,48.8703125
Paris,Trocadro Square,6652,4.6,Historical landmark,"Paved open space anchored by a military monument, known for its dramatic views of the Eiffel Tower.",2.2873125,48.8628125
Paris,Paris Zoological Park,13518,4.2,Zoo,Zoo with naturalistic habitats including savannah for giraffes & zebras & Patagonia for manchot.,2.4144375,48.8334375
Paris,Square du Vert-Galant,1068,4.5,City park,"Small popular garden with fauna and flora, erected with a statue tribute of King Henri IV.",2.3401875,48.8574375
Paris,Muse de Montmartre,2682,4.5,Art museum,"Art museum tracing local history & culture, in 17th-century house & garden where Renoir once worked.",2.3406875,48.8876875
Paris,Paris Museum of Modern Art,4487,4.4,Modern art museum,Museum for major 20th-century art and contemporary exhibitions in eastern wing of Palais de Tokyo.,2.2978125,48.8643125
Paris,Deportation Martyrs Memorial,439,4.5,Memorial,,2.3519375,48.8518125
Paris,Cour Damoye,53,4.7,Tourist attraction,,2.3704375,48.8543125
Paris,lyse Palace,1584,3.5,Government office,"Sumptuous 18th-century official mansion home of the President of France, set in landscaped gardens.",2.3164375,48.8698125
Paris,Muse de l'Orangerie,12398,4.6,Art museum,"Museum with 20th-century European art collection, showcasing 8 of Monet's water lilies murals.",2.3226875,48.8638125
Paris,Pont au Change,834,4.6,Bridge,Bridge over the Seine River featured in Victor Hugo's novel Les Miserables & iconic spot for photos.,2.3468125,48.8565625
Paris,March des Enfants Rouges,1434,4.5,Market,"Covered market dating to 1615 with produce, cheese & flower stalls, plus eclectic street food.",2.3619375,48.8630625
Paris,Colonne de Juillet,3697,4.3,Monument,Soaring Corinthian-style column topped with a winged gold statue commemorating the 1830 revolution.,2.3691875,48.8531875
Paris,Grande Arche de la Defense,7329,4.4,Monument,"110m steel & stone monument in the shape of a hollow cube, illuminated at night.",2.2360625,48.8925625
Paris,Parc de Belleville,4853,4.2,City park,"Park created in 1988, with a playground, open-air theater, vineyard & floral displays.",2.3846875,48.8710625
Paris,Vincennes Woods,35103,4.4,Park,"City green space on 995 hectares with biking/hiking trails & lakes, plus a botanical garden & zoo.",2.4330625,48.8283125
Paris,La Mnagerie le zoo du Jardin des Plantes,9060,4.2,Zoo,"Zoo & breeding center in riverside garden, with some animals in original 19th-century buildings.",2.3596875,48.8439375
Paris,Paris Montparnasse  Top of the city,22068,4.5,Observation deck,,2.3219375,48.8421875
Paris,Pont Alexandre III,26893,4.7,Bridge,"Ornate, late 19th-century arched bridge in a Beaux Arts style & named after a Russian czar.",2.3135625,48.8639375
Paris,Grand Rocher du Parc Zoologique de Paris,20,4.7,Tourist attraction,,2.4195625,48.8336875
Paris,Center Georges Pompidou,171,4.7,National library,,2.3531875,48.8610625
Paris,Square du Temple - Elie Wiesel,2838,4.3,City park,"English landscaped botanical garden with a pool & waterfall, lawns, rare trees & Jewish memorial.",2.3606875,48.8644375
Paris,Square des Batignolles,3227,4.5,City park,"Naturalistic city park with sport facilities such as a skate park, pond habitats & sunbathing areas.",2.3164375,48.8874375
Paris,Shakespeare and Company,16014,4.6,Book store,"Iconic, bi-level independent bookstore stocking new & used titles in bohemian surrounds since 1951. · In-store shopping · In-store pick-up",2.3471875,48.8525625
Paris,Grand Palais,21503,4.5,Museum,"Art nouveau hall with domed glass roof, built in 1900, hosting exhibitions and cultural events.",2.3124375,48.8660625
Paris,Parc Floral de Paris,11677,4.5,Park,"Floral gardens with approx 3,000 plant species, artificial lake & pavilions, with summer concerts.",2.4443125,48.8376875
Paris,Aquarium de Paris,11209,3.9,Aquarium,"Colorful contemporary aquarium with sea life, shark tunnel & fish touch pool, plus 2-screen cinema.",2.2909375,48.8621875
Paris,Maison des hobbits,,,Tourist attraction,,2.3618125,48.8469375
Paris,Muse Marmottan Monet,5253,4.6,Art museum,"Art museum with a significant collection of work by Claude Monet, and other Impressionists.",2.2671875,48.8593125
Paris,Square Marcel Bleustein Blanchet,572,4.5,City park,"Scenic terraced garden featuring views of the city, an amphitheater, play areas & a shaded pond.",2.3436875,48.8878125
Paris,The Army Museum,19567,4.6,Museum,"Collections of weapons and uniforms tracing French military conflicts, plus Napoleon's tomb.",2.3125625,48.8558125
Paris,Place de la Nation,6665,4.2,Plaza,Wheelchair accessible public park on a traffic circle with flower beds & bronze sculptures by Dalou.,2.3959375,48.8484375
Paris,Muse Nissim de Camondo,1220,4.7,Museum,Elegant Belle Epoque mansion housing a museum with 18th-century French furniture & decorative arts.,2.3128125,48.8789375
Paris,Mmorial de la Shoah,2871,4.6,Memorial,"Free-entry Holocaust museum & memorial with photographs, documents & multi-media displays.",2.3561875,48.8549375
Paris,Parc de Bercy,26052,4.0,Park,"City park with mature trees, a vineyard & an orangery, plus a duck pond & 3 old wine warehouses.",2.38125,48.83625
Paris,Jardin des Champs-lyses,1701,4.5,Garden,"Iconic formal gardens landscaped by André Le Notre in 1667, with theaters, palaces & statues.",2.3173125,48.8673125
Paris,Square of Saint-Jacques Tower,3732,4.4,City park,Picturesque garden surrounding Saint-Jacques Tower featuring walking paths & tree-shaded benches.,2.3491875,48.8576875
Paris,Martin Luther King Park,5211,4.4,City park,"Large, tree-lined park featuring playgrounds, sports & games, plus a skate park & bathrooms.",2.3151875,48.8906875
Paris,Le Bassin de la Villette,1281,4.2,Tourist attraction,"Public swimming spot featuring 3 pool areas for children & adults, open Jun–Sep.",2.3748125,48.8860625
Paris,Paris At Home,1,4.0,Tourist attraction,,2.3056875,48.8570625
Paris,Outdoor Sculpture Museum,37,3.8,Open air museum,Open-air art museum by the Seine with a collection of dramatic contemporary sculptures.,2.3604375,48.8475625
Paris,Dal Paris,2099,4.4,Museum,"Permanent exhibition of Salvador Dali's Surrealist art, with a focus on sculptures and engravings.",2.3399375,48.8864375
Paris,Space Invader,12,4.2,Tourist attraction,,2.3500625,48.8600625
Paris,Halle Saint-Pierre,1178,4.5,Art center,"Art museum for contemporary & experimental paintings & graphic art, plus avant-garde concerts.",2.3444375,48.8846875
Paris,Anne-Frank Garden,888,4.4,Garden,Secluded Anne Frank memorial garden with benches & a kids' play area in a tranquil setting.,2.3550625,48.8615625
Paris,Parc Andr Citron,8232,4.3,City park,"1990s-designed urban space with gardens, water features & rides in a moored hot-air balloon.",2.2746875,48.8410625
Paris,Passage des soupirs,,,Tourist attraction,,2.3968125,48.8691875
Paris,Paris TUKTUK,31,4.1,Tourist attraction,,2.3139375,48.8666875
Paris,Walking Tour: The Marais Paris Self-Guided walking tour by FreeGuidescom,,,Tourist attraction,,2.3616875,48.8534375
Paris,Le march couvert Beauvau,810,4.4,Market,"Classic outdoor marketplace with vendors selling produce, meat & seafood, plus wine, cheese & more.",2.3779375,48.8491875
Paris,France Miniature,5671,4.4,Theme park,"Seasonal theme park, built in the shape of the nation, with miniature models of French landmarks.",1.9631875,48.7765625
Paris,Parc Bagatelle - la Roseraie,3895,4.5,Garden,"An 18th-century landscaped park & chateau, with a Chinese-style pagoda, waterfalls & peacocks.",2.2459375,48.8703125
Paris,Flame of Liberty,1158,4.4,Monument,"Gold-leafed torch & unofficial Diana memorial, built to commemorate American/French friendship.",2.3009375,48.8641875
Paris,Muse des Arts Dcoratifs,5572,4.5,Art museum,"Imposing museum with ornate ceramics, crystal and fine furniture, from Middle ages to present day.",2.3335625,48.8631875
Paris,Paris rabaki,,,Tourist attraction,,2.3480625,48.8573125
Paris,Maison de Victor Hugo,2188,4.4,Heritage museum,"Victor Hugo's evocative apartment, decorated with original furniture, plus artifacts and sketches.",2.3661875,48.8548125
Paris,L'glise de la Madeleine,8249,4.5,Catholic church,"Church & concert venue completed in 1842, conceived as a pantheon in honor of Napoleon's armies.",2.3245625,48.8700625
Paris,Muse national des arts asiatiques Guimet,5019,4.6,Art museum,"Huge Asian art collections, with Afghan Buddhas & Tibetan pieces, housed in 19th-century building.",2.2936875,48.8650625
Paris,La force prison,,,Tourist attraction,,2.3610625,48.8555625
Paris,Electric bike tour,,,Tourist attraction,,2.3313125,48.8689375
Paris,Deyaa Paris,1,5.0,Tourist attraction,,2.3476875,48.8564375
Paris,Muse des Arts et Mtiers,6069,4.6,Museum,"Converted church with scientific & industrial artworks & artifacts, including Foucault's pendulum.",2.3554375,48.8666875
Paris,VirtualTime Paris Chtelet-Montorgueil,404,4.6,Escape room center,"Recreational getaway offering virtual reality games, movies & worlds for groups & individuals.",2.3449375,48.8670625
Paris,Paris Cocktail Hour,,,Tourist attraction,,2.3455625,48.8600625
Paris,Jardin du Ranelagh,2087,4.3,Park,"Large landscaped park featuring walking paths & sculptures, plus playgrounds & pony rides.",2.26875,48.85875
Paris,Rue Mouffetard Market,1377,4.4,Market,"Bustling market street with shopfront vendors for fresh produce, meat & seafood, open Tue–Sun.",2.3498125,48.8404375
Paris,The Paris Pass,899,3.8,Sightseeing tour agency,,2.3343125,48.8653125
Paris,Choco-Story Paris - Muse du Chocolat,2915,4.3,Museum,"Chocolate-themed museum with cocoa history, demos by chocolatiers, tastings & children's tours.",2.3500625,48.8705625
Paris,Aquarium Tropical,1963,4.4,Aquarium,"Compact place with education panels, home to colorful fish, tortoises & a den with white crocodiles.",2.4090625,48.8351875
Paris,Cdric's Paris,24,4.7,Tourist attraction,,2.3990625,48.8635625
Paris,Tunnel des Tuileries [rserv aux pitons et aux cyclistes],10,4.6,Tourist attraction,,2.3401875,48.8586875
Paris,Chapel of Our Lady of the Miraculous Medal,4859,4.8,Chapel,Intimate art nouveau chapel associated with Marian apparitions & housing several saints' relics.,2.3229375,48.8508125
Paris,Street Art Tours by Underground Paris,20,4.1,Tourist attraction,,2.3549375,48.8741875
Paris,Rosiers Joseph Migneret Garden,737,4.5,Park,"Compact park, nestled between historic mansions, with a community garden, rose bushes & kids' games.",2.3601875,48.8573125
Paris,Jardins des Passagers,48,4.6,Garden,,2.3881875,48.8911875
Paris,Square Montholon,1705,3.9,City park,"Created in the 19th century, this terraced square features plane trees & marble statues.",2.3465625,48.8769375
Paris,Maison de Balzac,877,4.1,Museum,"Exhibitions on Balzac's life with personal items, manuscripts, 1st editions, memorabilia & library.",2.2809375,48.8554375
Paris,National Archives Museum - Htel de Soubise,1588,4.4,Museum,"Museum telling the story of the state archives & displaying significant documents, maps & images.",2.3573125,48.8599375
Paris,Vue splendide sur Paris,1,5.0,Tourist attraction,,2.3559375,48.8355625
Paris,Paris Philharmonic,3511,4.7,Concert hall,,2.3943125,48.8913125
Paris,Vive la rsistance Ukrainienne!,,,Tourist attraction,,2.3500625,48.8603125
Paris,The Dark Dreams Paris,620,4.7,Tourist attraction,"Horror-themed, escape room-style labyrinth, with live actors & multimedia special effects.",2.4236875,48.8590625
Paris,opera de paris,,,Tourist attraction,,2.3451875,48.8720625
Paris,March de Nol Paris Notre Dame,,,Tourist attraction,,2.3478125,48.8523125
Paris,Saint-tienne-du-Mont,2049,4.7,Catholic church,Ornate church combining gothic & Renaissance design & housing the shrine of Paris' patron saint.,2.3480625,48.8465625
Paris,Staircase To Paris Highline,27,4.7,Park,,2.3725625,48.8488125
Paris,Chinatown - Neighborhood - Paris,378,4.1,Tourist attraction,,2.3621875,48.8236875
Paris,Igor Stravinsky Square,277,4.2,Place,,2.3515625,48.8594375
Paris,Tours of Paris,25,4.7,Museum,,2.3478125,48.8705625
Paris,The park,,,Tourist attraction,,2.3600625,48.8499375
Paris,Champs lyses,1,5.0,Tourist attraction,,2.3078125,48.8661875
Paris,Mahatma the Indian,,,Tourist attraction,,2.3798125,48.8359375
Singapore,Singapore Attractions,8,4.8,Hotel,,103.840063,1.3021875
Singapore,Singapore Botanic Gardens Eco Lake,228,4.6,Park,,103.816563,1.3213125
Singapore,Katapult Trampoline Park,552,4.3,Sports complex,,103.829063,1.4123125
Singapore,Let's Go Tour Singapore,202,4.9,Sightseeing tour agency,,103.861063,1.3045625
Singapore,Singapore Botanic Gardens Bandstand,76,4.7,Botanical garden,,103.816438,1.3103125
Singapore,Chinese Garden,2877,4.4,Park,"Expansive, landscaped gardens with walking paths, water features & numerous pagodas & bridges.",103.730312,1.3385625
